Channel 0 Raw Value,Channel 0 Converted Value,Channel 1 Raw Value,Channel 1 Converted Value,Channel 2 Raw Value,Channel 2 Converted Value
767,25.0,740,27.700000000000003
767,25.0,740,27.700000000000003,696,32.0
736,28.099999999999994
736,28.099999999999994,756,26.099999999999994
736,28.099999999999994,756,26.099999999999994,712,30.400000000000006
740,27.700000000000003
740,27.700000000000003,672,34.3
740,27.700000000000003,672,34.3,676,33.900000000000006
749,26.799999999999997
749,26.799999999999997,542,47.0
749,26.799999999999997,542,47.0,392,61.7
470,54.1
470,54.1,no_data,no_data
470,54.1,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
769,24.799999999999997
769,24.799999999999997,743,27.400000000000006
769,24.799999999999997,743,27.400000000000006,732,28.400000000000006
860,15.900000000000006
860,15.900000000000006,912,10.900000000000006
860,15.900000000000006,912,10.900000000000006,984,3.799999999999997
799,21.900000000000006
799,21.900000000000006,295,71.2
799,21.900000000000006,295,71.2,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,212,79.3
262,74.4
262,74.4,651,36.4
262,74.4,651,36.4,754,26.299999999999997
750,26.700000000000003
750,26.700000000000003,744,27.299999999999997
750,26.700000000000003,744,27.299999999999997,725,29.099999999999994
759,25.799999999999997
759,25.799999999999997,745,27.200000000000003
759,25.799999999999997,745,27.200000000000003,731,28.5
746,27.099999999999994
746,27.099999999999994,744,27.299999999999997
746,27.099999999999994,744,27.299999999999997,657,35.8
749,26.799999999999997
749,26.799999999999997,742,27.5
749,26.799999999999997,742,27.5,540,47.2
717,29.900000000000006
717,29.900000000000006,527,48.5
717,29.900000000000006,527,48.5,426,58.4
193,81.1
193,81.1,no_data,no_data
193,81.1,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,81,92.1
no_data,no_data,81,92.1,556,45.7
736,28.099999999999994
736,28.099999999999994,744,27.299999999999997
736,28.099999999999994,744,27.299999999999997,743,27.400000000000006
727,28.900000000000006
727,28.900000000000006,674,34.099999999999994
727,28.900000000000006,674,34.099999999999994,632,38.2
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,182,82.2
732,28.400000000000006
732,28.400000000000006,742,27.5
732,28.400000000000006,742,27.5,737,28.0
732,28.400000000000006
732,28.400000000000006,677,33.8
732,28.400000000000006,677,33.8,669,34.599999999999994
730,28.599999999999994
730,28.599999999999994,529,48.3
730,28.599999999999994,529,48.3,405,60.4
717,29.900000000000006
717,29.900000000000006,91,91.1
717,29.900000000000006,91,91.1,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,89,91.3
752,26.5
752,26.5,778,23.900000000000006
752,26.5,778,23.900000000000006,747,27.0
742,27.5
742,27.5,741,27.599999999999994
742,27.5,741,27.599999999999994,751,26.599999999999994
706,31.0
706,31.0,527,48.5
706,31.0,527,48.5,217,78.8
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
767,25.0
767,25.0,720,29.599999999999994
767,25.0,720,29.599999999999994,724,29.200000000000003
748,26.900000000000006
748,26.900000000000006,705,31.099999999999994
748,26.900000000000006,705,31.099999999999994,585,42.8
728,28.799999999999997
728,28.799999999999997,228,77.7
728,28.799999999999997,228,77.7,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
742,27.5
742,27.5,810,20.799999999999997
742,27.5,810,20.799999999999997,726,29.0
743,27.400000000000006
743,27.400000000000006,768,24.900000000000006
743,27.400000000000006,768,24.900000000000006,718,29.799999999999997
758,25.900000000000006
758,25.900000000000006,564,44.9
758,25.900000000000006,564,44.9,450,56.0
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,8,99.2
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,94,90.8
no_data,no_data,94,90.8,662,35.3
730,28.599999999999994
730,28.599999999999994,735,28.200000000000003
730,28.599999999999994,735,28.200000000000003,728,28.799999999999997
774,24.299999999999997
774,24.299999999999997,757,26.0
774,24.299999999999997,757,26.0,669,34.599999999999994
723,29.299999999999997
723,29.299999999999997,582,43.1
723,29.299999999999997,582,43.1,433,57.7
116,88.7
116,88.7,no_data,no_data
116,88.7,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
91,91.1
91,91.1,610,40.4
91,91.1,610,40.4,744,27.299999999999997
768,24.900000000000006
768,24.900000000000006,773,24.400000000000006
768,24.900000000000006,773,24.400000000000006,733,28.299999999999997
721,29.5
721,29.5,563,45.0
721,29.5,563,45.0,507,50.4
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,71,93.1
752,26.5
752,26.5,709,30.700000000000003
752,26.5,709,30.700000000000003,716,30.0
752,26.5
752,26.5,741,27.599999999999994
752,26.5,741,27.599999999999994,656,35.900000000000006
723,29.299999999999997
723,29.299999999999997,580,43.3
723,29.299999999999997,580,43.3,460,55.0
710,30.599999999999994
710,30.599999999999994,364,64.4
710,30.599999999999994,364,64.4,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,752,26.5
no_data,no_data,752,26.5,767,25.0
729,28.700000000000003
729,28.700000000000003,654,36.1
729,28.700000000000003,654,36.1,550,46.2
726,29.0
726,29.0,93,90.9
726,29.0,93,90.9,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,69,93.3
728,28.799999999999997
728,28.799999999999997,725,29.099999999999994
728,28.799999999999997,725,29.099999999999994,765,25.200000000000003
747,27.0
747,27.0,726,29.0
747,27.0,726,29.0,714,30.200000000000003
729,28.700000000000003
729,28.700000000000003,no_data,no_data
729,28.700000000000003,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
744,27.299999999999997
744,27.299999999999997,738,27.900000000000006
744,27.299999999999997,738,27.900000000000006,788,23.0
772,24.5
772,24.5,747,27.0
772,24.5,747,27.0,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
744,27.299999999999997
744,27.299999999999997,743,27.400000000000006
744,27.299999999999997,743,27.400000000000006,736,28.099999999999994
762,25.5
762,25.5,516,49.6
762,25.5,516,49.6,427,58.3
730,28.599999999999994
730,28.599999999999994,236,76.9
730,28.599999999999994,236,76.9,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
788,23.0
788,23.0,748,26.900000000000006
788,23.0,748,26.900000000000006,735,28.200000000000003
747,27.0
747,27.0,735,28.200000000000003
747,27.0,735,28.200000000000003,723,29.299999999999997
660,35.5
660,35.5,32,96.9
660,35.5,32,96.9,738,27.900000000000006
757,26.0
757,26.0,591,42.2
757,26.0,591,42.2,434,57.6
713,30.299999999999997
713,30.299999999999997,579,43.4
713,30.299999999999997,579,43.4,386,62.3
