Channel 0 Raw Value,Channel 0 Converted Value,Channel 1 Raw Value,Channel 1 Converted Value,Channel 2 Raw Value,Channel 2 Converted Value
no_data,no_data,361,64.7,768,24.900000000000006
no_data,no_data
no_data,no_data,253,75.3
no_data,no_data,253,75.3,763,25.400000000000006
808,21.0
808,21.0,748,26.900000000000006
808,21.0,748,26.900000000000006,760,25.700000000000003
758,25.900000000000006
758,25.900000000000006,762,25.5
758,25.900000000000006,762,25.5,752,26.5
673,34.2
673,34.2,17,98.3
673,34.2,17,98.3,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
760,25.700000000000003
760,25.700000000000003,740,27.700000000000003
760,25.700000000000003,740,27.700000000000003,760,25.700000000000003
750,26.700000000000003
750,26.700000000000003,704,31.200000000000003
750,26.700000000000003,704,31.200000000000003,672,34.3
760,25.700000000000003
760,25.700000000000003,570,44.3
760,25.700000000000003,570,44.3,483,52.8
730,28.599999999999994
730,28.599999999999994,303,70.4
730,28.599999999999994,303,70.4,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
208,79.7
208,79.7,783,23.5
208,79.7,783,23.5,752,26.5
799,21.900000000000006
799,21.900000000000006,749,26.799999999999997
799,21.900000000000006,749,26.799999999999997,778,23.900000000000006
778,23.900000000000006
778,23.900000000000006,747,27.0
778,23.900000000000006,747,27.0,748,26.900000000000006
758,25.900000000000006
758,25.900000000000006,762,25.5
758,25.900000000000006,762,25.5,754,26.299999999999997
767,25.0
767,25.0,714,30.200000000000003
767,25.0,714,30.200000000000003,554,45.8
742,27.5
742,27.5,621,39.3
742,27.5,621,39.3,506,50.5
746,27.099999999999994
746,27.099999999999994,577,43.6
746,27.099999999999994,577,43.6,369,63.9
679,33.599999999999994
679,33.599999999999994,no_data,no_data
679,33.599999999999994,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,236,76.9
5,99.5
5,99.5,462,54.8
5,99.5,462,54.8,709,30.700000000000003
575,43.8
575,43.8,762,25.5
575,43.8,762,25.5,711,30.5
738,27.900000000000006
738,27.900000000000006,740,27.700000000000003
738,27.900000000000006,740,27.700000000000003,746,27.099999999999994
743,27.400000000000006
743,27.400000000000006,736,28.099999999999994
743,27.400000000000006,736,28.099999999999994,749,26.799999999999997
752,26.5
752,26.5,747,27.0
752,26.5,747,27.0,592,42.1
734,28.299999999999997
734,28.299999999999997,600,41.3
734,28.299999999999997,600,41.3,512,50.0
738,27.900000000000006
738,27.900000000000006,66,93.5
738,27.900000000000006,66,93.5,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,399,61.0
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,213,79.2
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,117,88.6
no_data,no_data,117,88.6,764,25.299999999999997
752,26.5
752,26.5,766,25.099999999999994
752,26.5,766,25.099999999999994,798,22.0
758,25.900000000000006
758,25.900000000000006,813,20.5
758,25.900000000000006,813,20.5,783,23.5
754,26.299999999999997
754,26.299999999999997,751,26.599999999999994
754,26.299999999999997,751,26.599999999999994,804,21.400000000000006
770,24.700000000000003
770,24.700000000000003,760,25.700000000000003
770,24.700000000000003,760,25.700000000000003,750,26.700000000000003
797,22.099999999999994
797,22.099999999999994,763,25.400000000000006
797,22.099999999999994,763,25.400000000000006,768,24.900000000000006
755,26.200000000000003
755,26.200000000000003,765,25.200000000000003
755,26.200000000000003,765,25.200000000000003,768,24.900000000000006
760,25.700000000000003
760,25.700000000000003,775,24.200000000000003
760,25.700000000000003,775,24.200000000000003,765,25.200000000000003
773,24.400000000000006
773,24.400000000000006,782,23.599999999999994
773,24.400000000000006,782,23.599999999999994,762,25.5
798,22.0
798,22.0,778,23.900000000000006
798,22.0,778,23.900000000000006,765,25.200000000000003
806,21.200000000000003
806,21.200000000000003,748,26.900000000000006
806,21.200000000000003,748,26.900000000000006,751,26.599999999999994
803,21.5
803,21.5,743,27.400000000000006
803,21.5,743,27.400000000000006,765,25.200000000000003
748,26.900000000000006
748,26.900000000000006,777,24.0
748,26.900000000000006,777,24.0,761,25.599999999999994
762,25.5
762,25.5,793,22.5
762,25.5,793,22.5,748,26.900000000000006
760,25.700000000000003
760,25.700000000000003,755,26.200000000000003
760,25.700000000000003,755,26.200000000000003,764,25.299999999999997
768,24.900000000000006
768,24.900000000000006,751,26.599999999999994
768,24.900000000000006,751,26.599999999999994,700,31.599999999999994
722,29.400000000000006
722,29.400000000000006,695,32.099999999999994
722,29.400000000000006,695,32.099999999999994,578,43.5
753,26.400000000000006
753,26.400000000000006,584,42.9
753,26.400000000000006,584,42.9,480,53.1
734,28.299999999999997
734,28.299999999999997,569,44.4
734,28.299999999999997,569,44.4,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
180,82.4
180,82.4,440,57.0
180,82.4,440,57.0,638,37.6
741,27.599999999999994
741,27.599999999999994,760,25.700000000000003
741,27.599999999999994,760,25.700000000000003,708,30.799999999999997
744,27.299999999999997
744,27.299999999999997,665,35.0
744,27.299999999999997,665,35.0,644,37.0
744,27.299999999999997
744,27.299999999999997,573,44.0
744,27.299999999999997,573,44.0,440,57.0
755,26.200000000000003
755,26.200000000000003,571,44.2
755,26.200000000000003,571,44.2,472,53.9
748,26.900000000000006
748,26.900000000000006,555,45.7
748,26.900000000000006,555,45.7,433,57.7
733,28.299999999999997
733,28.299999999999997,561,45.2
733,28.299999999999997,561,45.2,no_data,no_data
731,28.5
731,28.5,273,73.3
731,28.5,273,73.3,no_data,no_data
326,68.1
326,68.1,no_data,no_data
326,68.1,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,439,57.1
783,23.5
783,23.5,777,24.0
783,23.5,777,24.0,732,28.400000000000006
740,27.700000000000003
740,27.700000000000003,749,26.799999999999997
740,27.700000000000003,749,26.799999999999997,737,28.0
749,26.799999999999997
749,26.799999999999997,573,44.0
749,26.799999999999997,573,44.0,478,53.3
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,381,62.8
no_data,no_data,381,62.8,530,48.2
765,25.200000000000003
765,25.200000000000003,751,26.599999999999994
765,25.200000000000003,751,26.599999999999994,725,29.099999999999994
745,27.200000000000003
745,27.200000000000003,740,27.700000000000003
745,27.200000000000003,740,27.700000000000003,695,32.099999999999994
741,27.599999999999994
741,27.599999999999994,570,44.3
741,27.599999999999994,570,44.3,440,57.0
753,26.400000000000006
753,26.400000000000006,575,43.8
753,26.400000000000006,575,43.8,229,77.6
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,761,25.599999999999994
753,26.400000000000006
753,26.400000000000006,763,25.400000000000006
753,26.400000000000006,763,25.400000000000006,779,23.900000000000006
760,25.700000000000003
760,25.700000000000003,724,29.200000000000003
760,25.700000000000003,724,29.200000000000003,748,26.900000000000006
733,28.299999999999997
733,28.299999999999997,587,42.6
733,28.299999999999997,587,42.6,488,52.3
728,28.799999999999997
728,28.799999999999997,472,53.9
728,28.799999999999997,472,53.9,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,228,77.7
no_data,no_data,228,77.7,464,54.6
740,27.700000000000003
740,27.700000000000003,697,31.900000000000006
740,27.700000000000003,697,31.900000000000006,675,34.0
720,29.599999999999994
720,29.599999999999994,593,42.0
720,29.599999999999994,593,42.0,488,52.3
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,746,27.099999999999994
758,25.900000000000006
758,25.900000000000006,809,20.900000000000006
758,25.900000000000006,809,20.900000000000006,751,26.599999999999994
732,28.400000000000006
732,28.400000000000006,582,43.1
732,28.400000000000006,582,43.1,441,56.9
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
no_data,no_data
no_data,no_data,no_data,no_data
no_data,no_data,no_data,no_data,no_data,no_data
682,33.3
682,33.3,750,26.700000000000003
682,33.3,750,26.700000000000003,771,24.599999999999994
752,26.5
752,26.5,732,28.400000000000006
752,26.5,732,28.400000000000006,699,31.700000000000003
735,28.200000000000003
735,28.200000000000003,726,29.0
735,28.200000000000003,726,29.0,670,34.5
728,28.799999999999997
728,28.799999999999997,546,46.6
728,28.799999999999997,546,46.6,448,56.2
752,26.5
752,26.5,588,42.5
752,26.5,588,42.5,462,54.8
